model,parameter,macro_avg_f1-score,weighted_avg_f1-score
random forest,"(225, 'log_loss', 4, 5, None, 0, 0.001)",0.3844628052554364,0.7421895249575434
random forest,"(250, 'entropy', 1, 1, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 4, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 1, 3, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 5, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 1, None, 0, 0.01)",0.3640432967542391,0.737940427081812
random forest,"(225, 'log_loss', 5, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 2, 'sqrt', 0, 0.0)",0.3876281646538424,0.7431039779281833
random forest,"(200, 'gini', 5, 1, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 4, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 3, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 5, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 3, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 5, 'sqrt', 0, 0.0001)",0.3948626688840702,0.7435593759130181
random forest,"(200, 'entropy', 2, 3, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 3, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 3, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 3, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 2, 1, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 4, 1, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 1, 5, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 2, 'log2', 0, 0.01)",0.3796830705525147,0.7386429570163826
random forest,"(175, 'entropy', 2, 5, 'log2', 0, 0.1)",0.3738025247312822,0.7445856193422332
random forest,"(225, 'gini', 2, 4, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 2, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 1, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 2, 4, 'sqrt', 0, 0.0)",0.38507452130697417,0.7422828211712792
random forest,"(175, 'entropy', 2, 3, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 4, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 1, 2, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 2, 1, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 5, 'log2', 0, 0.001)",0.39508261151812024,0.7444974710929995
random forest,"(225, 'log_loss', 3, 1, 'sqrt', 0, 0.0)",0.38563321419995544,0.7439366504030361
random forest,"(200, 'gini', 2, 3, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 4, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 1, 1, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 4, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 3, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 1, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 3, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 2, 5, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 2, 'log2', 0, 0.0)",0.37399375563182835,0.7408789111523326
random forest,"(250, 'gini', 5, 2, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 2, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 1, 1, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 4, 5, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 2, 5, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 1, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 1, 3, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 4, 2, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 3, 3, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 4, 3, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 2, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 2, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 3, 3, None, 0, 0.001)",0.37112898244930764,0.737509417776572
random forest,"(200, 'entropy', 1, 1, 'log2', 0, 0.0)",0.3712061730523448,0.7369917728318073
random forest,"(225, 'log_loss', 2, 2, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 1, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 3, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 5, 5, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 4, 1, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 4, 5, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 4, 1, 'log2', 0, 0.001)",0.36521333022946584,0.7336238611340289
random forest,"(225, 'gini', 3, 5, 'log2', 0, 0.0001)",0.388711485379274,0.7407317313060564
random forest,"(250, 'gini', 2, 1, None, 0, 0.01)",0.3647166803743654,0.738559070441859
random forest,"(150, 'log_loss', 3, 2, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 4, 'sqrt', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 4, 5, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 1, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 3, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 1, 2, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 2, 'log2', 0, 0.0001)",0.378461850586748,0.7426989156647589
random forest,"(250, 'log_loss', 1, 1, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 3, 2, 'log2', 0, 0.0001)",0.3824555395018581,0.7397760222742612
random forest,"(175, 'log_loss', 3, 4, None, 0, 0.001)",0.37869145372950497,0.7378872716431651
random forest,"(200, 'entropy', 3, 4, 'sqrt', 0, 0.0001)",0.38768287007679414,0.7454587824932821
random forest,"(200, 'log_loss', 1, 4, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 5, 2, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 4, 4, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 3, 'sqrt', 0, 0.001)",0.3904662503522168,0.74447098883154
random forest,"(175, 'log_loss', 1, 2, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 3, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 5, 4, 'log2', 0, 0.01)",0.3978345656119413,0.7468200374775595
random forest,"(175, 'entropy', 2, 2, None, 0, 0.01)",0.3758138342502058,0.7346409479740577
random forest,"(225, 'log_loss', 3, 3, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 3, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 4, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 3, 4, None, 0, 0.01)",0.37462265214465956,0.7356342585434331
random forest,"(225, 'log_loss', 2, 2, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 1, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 1, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 5, 1, None, 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 5, 1, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 5, None, 0, 0.0001)",0.3682249507842291,0.7360458646902084
random forest,"(175, 'log_loss', 5, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 1, 4, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 1, 5, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 4, None, 0, 0.001)",0.3836805546732015,0.7419693629905775
random forest,"(225, 'log_loss', 1, 1, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 5, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 2, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 4, 2, 'sqrt', 0, 0.0)",0.3818110943524572,0.7384616625615027
random forest,"(150, 'gini', 1, 1, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 4, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 5, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 3, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 2, 'sqrt', 0, 0.0001)",0.3810877158693104,0.737369898322411
random forest,"(225, 'gini', 1, 1, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 2, 1, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 1, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 3, 2, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 4, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 4, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 4, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 4, 'sqrt', 0, 0.0)",0.38768287007679414,0.7454587824932821
random forest,"(150, 'entropy', 5, 1, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 1, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 5, 2, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 1, 2, 'sqrt', 0, 0.001)",0.37973061555230514,0.7360612027014032
random forest,"(175, 'log_loss', 3, 3, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 1, 3, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 3, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 3, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 2, 5, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 4, 2, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 3, 1, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 5, 3, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 3, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 3, 1, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 2, 5, 'log2', 0, 0.001)",0.3899749302386627,0.7421106150452936
random forest,"(150, 'log_loss', 5, 1, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 3, 3, 'log2', 0, 0.001)",0.38869145576563197,0.7429067006641517
random forest,"(150, 'gini', 1, 3, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 5, 5, None, 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 1, 5, None, 0, 0.0001)",0.381952671765323,0.7397504618636968
random forest,"(250, 'entropy', 4, 3, 'log2', 0, 0.1)",0.3734677928095101,0.7432620416098467
random forest,"(250, 'log_loss', 3, 1, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 3, 1, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 2, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 3, 2, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 5, 2, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 3, 1, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 5, 1, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 1, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 2, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 1, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 4, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 3, 3, 'sqrt', 0, 0.01)",0.3778006451722832,0.7400945050285263
random forest,"(175, 'entropy', 4, 4, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 1, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 1, 2, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 5, 5, None, 0, 0.001)",0.36531237410397766,0.735348978091628
random forest,"(175, 'gini', 1, 3, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 5, 3, 'sqrt', 0, 0.0)",0.3857062618829736,0.7458649353001691
random forest,"(225, 'log_loss', 1, 2, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 5, 4, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 5, 5, 'sqrt', 0, 0.0001)",0.3899276190475694,0.7417785362211392
random forest,"(225, 'entropy', 5, 3, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 2, 2, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 5, 4, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 3, 4, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 5, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 4, 'log2', 0, 0.001)",0.4038876185305595,0.7510256789458003
random forest,"(175, 'log_loss', 2, 3, 'log2', 0, 0.0001)",0.38426303645512666,0.7428547772659311
random forest,"(225, 'gini', 2, 5, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 2, 4, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 1, 'log2', 0, 0.01)",0.3750135242292276,0.7440684892896079
random forest,"(250, 'log_loss', 2, 1, 'sqrt', 0, 0.0)",0.3694410690574179,0.7361246109414799
random forest,"(200, 'log_loss', 5, 3, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 2, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 3, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 4, 3, 'sqrt', 0, 0.1)",0.37202171347239066,0.7424180145763426
random forest,"(175, 'entropy', 2, 4, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 4, 3, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 2, 'sqrt', 0, 0.0001)",0.3803724775878531,0.741752135268453
random forest,"(200, 'gini', 2, 3, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 2, 1, None, 0, 0.01)",0.3795437072996052,0.7381744015378746
random forest,"(175, 'entropy', 3, 3, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 2, 5, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 1, 1, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 1, 3, None, 0, 0.0001)",0.37337249392648,0.7402223667948087
random forest,"(150, 'gini', 4, 4, None, 0, 0.0001)",0.3765051101471132,0.7414537937847775
random forest,"(175, 'gini', 5, 5, 'sqrt', 0, 0.001)",0.40114864681773665,0.74845963461718
random forest,"(225, 'log_loss', 2, 5, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 1, None, 0, 0.1)",0.3730559989522005,0.7466240139070788
random forest,"(150, 'gini', 5, 3, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 1, 5, None, 0, 0.0)",0.37011763801093306,0.7386512895694926
random forest,"(150, 'log_loss', 2, 2, 'log2', 0, 0.0001)",0.37399375563182835,0.7408789111523326
random forest,"(250, 'entropy', 5, 3, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 1, 5, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 5, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 2, None, 0, 0.001)",0.362129822625168,0.7328622945446878
random forest,"(200, 'entropy', 2, 2, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 3, 5, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 4, 5, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 1, 1, 'log2', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 2, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 2, 'log2', 0, 0.1)",0.3738025247312822,0.7445856193422332
random forest,"(175, 'log_loss', 2, 3, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 1, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 4, 5, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 3, 5, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 5, 1, None, 0, 0.0)",0.38049423101265034,0.7372269147953768
random forest,"(200, 'gini', 1, 4, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 3, 4, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 2, 2, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 1, 5, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 4, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 2, 2, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 3, 5, None, 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 1, 3, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 5, 3, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 3, 'sqrt', 0, 0.0)",0.3857062618829736,0.7458649353001691
random forest,"(225, 'gini', 1, 5, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 5, 2, 'log2', 0, 0.001)",0.38862591912204003,0.7419451397001491
random forest,"(200, 'entropy', 4, 1, None, 0, 0.0)",0.3616248529281526,0.733667401111028
random forest,"(250, 'gini', 2, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 4, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 1, 'sqrt', 0, 0.001)",0.38533109476363087,0.7418197269354561
random forest,"(175, 'entropy', 3, 1, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 1, 'log2', 0, 0.0)",0.37096863908516237,0.7370210412868139
random forest,"(225, 'gini', 4, 1, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 2, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 2, 4, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 3, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 5, 4, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 1, 2, None, 0, 0.1)",0.37363272602605635,0.7475507940801345
random forest,"(175, 'log_loss', 2, 4, 'sqrt', 0, 0.001)",0.3836391147068351,0.7427355941589288
random forest,"(175, 'log_loss', 1, 3, 'sqrt', 0, 0.0001)",0.3857062618829736,0.7458649353001691
random forest,"(175, 'gini', 3, 2, None, 0, 0.001)",0.3710205500639465,0.7370640620746662
random forest,"(250, 'log_loss', 2, 4, None, 0, 0.0001)",0.38839073611551467,0.7403628533392294
random forest,"(175, 'entropy', 4, 5, 'log2', 0, 0.0001)",0.3934137938995623,0.7459712264541336
random forest,"(225, 'gini', 3, 2, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 1, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 1, 5, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 5, 4, None, 0, 0.0001)",0.3720082924871717,0.739354103858926
random forest,"(150, 'gini', 3, 5, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 3, 'sqrt', 0, 0.001)",0.383805417254998,0.7430866843059902
random forest,"(250, 'entropy', 4, 4, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 5, 2, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 4, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 5, 'log2', 0, 0.001)",0.3930350060207744,0.7446780527819277
random forest,"(175, 'log_loss', 3, 1, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 4, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 5, 4, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 1, None, 0, 0.0)",0.3681673925147039,0.7366225866440825
random forest,"(250, 'gini', 1, 5, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 1, 1, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 2, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 1, None, 0, 0.0001)",0.37165931287318077,0.7382564116621827
random forest,"(150, 'gini', 1, 2, 'log2', 0, 0.0001)",0.37159787502926644,0.7382685549986403
random forest,"(225, 'entropy', 3, 5, 'sqrt', 0, 0.0001)",0.39246711700843745,0.7429660318142
random forest,"(250, 'gini', 2, 5, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 1, 4, None, 0, 0.0001)",0.3695924914850561,0.7365373647950398
random forest,"(200, 'entropy', 5, 5, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 4, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 4, 3, 'log2', 0, 0.0)",0.3903754536524393,0.744012586110786
random forest,"(175, 'entropy', 5, 5, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 1, 5, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 2, 1, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
