model,parameter,macro_avg_f1-score,weighted_avg_f1-score
random forest,"(250, 'gini', 2, 5, None, 0, 0.0)",0.7038436606710734,0.8248221162873207
random forest,"(225, 'log_loss', 1, 5, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 1, 2, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 4, 5, 'log2', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 1, 4, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 4, 4, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 1, 5, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 1, 1, 'log2', 0, 0.0)",0.7003285753609227,0.8304098677730367
random forest,"(250, 'gini', 5, 1, None, 0, 0.0)",0.7029330122055761,0.8231442637123649
random forest,"(150, 'gini', 5, 2, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 4, 4, 'log2', 0, 0.0)",0.7225327386469886,0.8346945782576441
random forest,"(225, 'gini', 4, 5, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 3, 'log2', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 3, 'sqrt', 0, 0.01)",0.6898032947249796,0.8222738727157313
random forest,"(150, 'entropy', 2, 5, None, 0, 0.0)",0.6983701230279992,0.8221296365034815
random forest,"(150, 'entropy', 4, 4, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 5, 3, None, 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 4, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 2, 4, 'log2', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 2, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 5, 4, None, 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 1, 2, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 4, 2, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 3, 4, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 5, 5, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 1, 2, 'sqrt', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 3, 2, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 1, 1, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 3, 3, None, 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 4, 5, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 3, 1, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 2, 3, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 3, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 2, 3, 'log2', 0, 0.1)",0.7045335364332348,0.8338278152836619
random forest,"(150, 'gini', 3, 1, None, 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 4, 1, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 2, None, 0, 0.01)",0.6866404132093389,0.8195576367349946
random forest,"(150, 'gini', 2, 2, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 4, 1, 'sqrt', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 2, 2, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 3, 3, 'log2', 0, 0.001)",0.7054853054654606,0.8264972558191914
random forest,"(250, 'log_loss', 5, 3, 'sqrt', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 3, 3, None, 0, 0.001)",0.7014408421413396,0.8239719790112735
random forest,"(225, 'gini', 2, 2, 'log2', 0, 0.1)",0.6992433749400262,0.8310010287924122
random forest,"(175, 'entropy', 5, 4, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 5, 4, 'sqrt', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 3, 3, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 3, 2, 'sqrt', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 3, 3, None, 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 1, 4, 'log2', 0, 0.1)",0.6992433749400262,0.8310010287924122
random forest,"(225, 'entropy', 3, 4, None, 0, 0.0001)",0.7026765177325578,0.8252403409644523
random forest,"(225, 'entropy', 3, 2, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 2, 4, 'sqrt', 0, 0.0)",0.7035941186501586,0.8260269299230844
random forest,"(225, 'entropy', 2, 1, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 3, 4, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 1, 2, None, 0, 0.01)",0.6840832975947012,0.8178180502658027
random forest,"(175, 'log_loss', 2, 1, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 2, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 3, 2, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 4, 1, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 5, 5, 'log2', 0, 0.01)",0.7037739533135379,0.832859135770881
random forest,"(200, 'log_loss', 3, 5, 'log2', 0, 0.0001)",0.7216231062184514,0.8345103066643509
random forest,"(200, 'log_loss', 5, 3, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 5, 3, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 1, 3, 'sqrt', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 1, 3, 'log2', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 1, 3, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 1, 3, 'sqrt', 0, 0.01)",0.6924826389254608,0.8246434403093721
random forest,"(175, 'log_loss', 5, 5, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 4, 3, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 1, 4, None, 0, 0.0001)",0.6984506605444623,0.8222633891021942
random forest,"(250, 'gini', 2, 1, 'log2', 0, 0.0001)",0.6967677120374246,0.8198251180859523
random forest,"(175, 'entropy', 2, 4, None, 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 4, 1, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 2, 3, 'log2', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'entropy', 4, 1, None, 0, 0.01)",0.6933875241156606,0.8248945995820356
random forest,"(225, 'gini', 4, 3, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 2, 5, None, 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 5, 3, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 1, 5, 'log2', 0, 0.01)",0.7037739533135379,0.832859135770881
random forest,"(200, 'log_loss', 3, 2, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 2, 2, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'entropy', 5, 5, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 5, 4, 'log2', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 4, 3, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 1, 2, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 4, 1, 'log2', 0, 0.01)",0.6980603786072,0.8287577480877244
random forest,"(175, 'gini', 3, 4, None, 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 4, 2, None, 0, 0.01)",0.6840832975947012,0.8178180502658027
random forest,"(150, 'log_loss', 4, 1, None, 0, 0.1)",0.6884313286739291,0.8214473667899107
random forest,"(175, 'gini', 2, 1, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 2, 2, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 3, 4, 'log2', 0, 0.0)",0.7225327386469886,0.8346945782576441
random forest,"(150, 'entropy', 5, 4, 'log2', 0, 0.01)",0.7029050735851652,0.8326131108354843
random forest,"(200, 'gini', 5, 1, None, 0, 0.001)",0.6985974190173859,0.8200986072300251
random forest,"(200, 'log_loss', 3, 4, None, 0, 0.1)",0.6850751792865744,0.8187771763810572
random forest,"(175, 'log_loss', 1, 1, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 4, 1, None, 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 2, 4, None, 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 1, 3, None, 0, 0.001)",0.7023631458991387,0.8242784113224754
random forest,"(225, 'entropy', 1, 3, 'sqrt', 0, 0.1)",0.7039395970757429,0.8335201913398071
random forest,"(225, 'gini', 5, 2, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 2, 2, 'log2', 0, 0.0)",0.710176634259482,0.8302831609328558
random forest,"(150, 'log_loss', 3, 1, 'sqrt', 0, 0.001)",0.7037971239985166,0.8267797785809001
random forest,"(150, 'entropy', 2, 1, 'sqrt', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 2, 3, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 5, 4, 'log2', 0, 0.0)",0.7189358080617471,0.8320202865087915
random forest,"(150, 'gini', 3, 2, None, 0, 0.1)",0.6890539194484133,0.8223469039790783
random forest,"(175, 'entropy', 3, 3, 'log2', 0, 0.0)",0.7049475243922454,0.8279277338174044
random forest,"(175, 'entropy', 5, 1, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'entropy', 1, 5, 'sqrt', 0, 0.001)",0.7203132377133495,0.8329519652949683
random forest,"(200, 'gini', 1, 2, 'sqrt', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 4, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 1, 3, 'sqrt', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 3, 4, 'log2', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 1, 4, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 5, 2, 'sqrt', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 2, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 4, 4, 'log2', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 2, 5, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 2, 4, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 1, 5, 'sqrt', 0, 0.01)",0.7023994390120962,0.8316383966971714
random forest,"(225, 'gini', 2, 1, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 2, 4, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 1, 3, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 5, 1, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 4, 1, None, 0, 0.1)",0.6877741140413192,0.8211520910527758
random forest,"(150, 'log_loss', 5, 1, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 5, 1, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 5, 5, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 1, 1, None, 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 5, 1, 'log2', 0, 0.0001)",0.7031102047819215,0.8257446308852019
random forest,"(175, 'gini', 1, 2, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 5, 3, 'sqrt', 0, 0.0001)",0.7083459849794854,0.8287799115806667
random forest,"(225, 'log_loss', 4, 4, 'sqrt', 0, 0.1)",0.7039395970757429,0.8335201913398071
random forest,"(225, 'gini', 3, 3, None, 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 5, 3, 'log2', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 5, 2, 'sqrt', 0, 0.0)",0.7027741679883159,0.8240002883362544
random forest,"(200, 'gini', 1, 4, 'sqrt', 0, 0.001)",0.7198279047156112,0.8320178799032697
random forest,"(225, 'log_loss', 3, 1, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 4, 3, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 3, 1, None, 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 1, 3, 'sqrt', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 1, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 1, 5, 'log2', 0, 0.01)",0.7023994390120962,0.8316383966971714
random forest,"(225, 'entropy', 1, 1, 'log2', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 2, 5, 'sqrt', 0, 0.0)",0.7183704700458238,0.8315233662717137
random forest,"(150, 'log_loss', 3, 3, 'sqrt', 0, 0.0001)",0.6979863806803686,0.821314521202765
random forest,"(200, 'gini', 3, 1, 'log2', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 4, 3, 'sqrt', 0, 0.1)",0.7039395970757429,0.8335201913398071
random forest,"(175, 'gini', 2, 5, 'sqrt', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 1, 1, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 5, 5, None, 0, 0.0001)",0.7012785953839988,0.823126709546015
random forest,"(250, 'log_loss', 5, 1, 'log2', 0, 0.01)",0.7260696050355717,0.8374961521039587
random forest,"(250, 'log_loss', 2, 4, None, 0, 0.01)",0.6846787037629437,0.8181221090467553
random forest,"(200, 'gini', 3, 4, None, 0, 0.0001)",0.7056393789523758,0.8262496966097405
random forest,"(150, 'log_loss', 2, 3, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 3, 3, None, 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 2, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 5, 3, 'sqrt', 0, 0.01)",0.7004673584489223,0.8301726902700195
random forest,"(150, 'log_loss', 4, 4, None, 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 4, 2, 'sqrt', 0, 0.0001)",0.7053249406742953,0.8263901994965839
random forest,"(225, 'gini', 4, 2, None, 0, 0.1)",0.6877741140413192,0.8211520910527758
random forest,"(200, 'log_loss', 4, 1, 'log2', 0, 0.0001)",0.6959497230588604,0.8201813652185964
random forest,"(250, 'entropy', 4, 5, 'sqrt', 0, 0.01)",0.6950649101933888,0.8261206840264996
random forest,"(200, 'log_loss', 1, 4, None, 0, 0.0001)",0.7027234987046515,0.8251847631750017
random forest,"(175, 'entropy', 3, 5, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 2, 3, 'sqrt', 0, 0.0)",0.718041862127222,0.8298984660684842
random forest,"(225, 'log_loss', 3, 1, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 1, 3, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 3, 2, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 5, 4, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 4, 1, 'log2', 0, 0.1)",0.7088069231165597,0.8366647442447621
random forest,"(225, 'gini', 5, 1, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 5, 3, 'log2', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 2, 4, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 1, 4, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 1, 5, None, 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 5, 3, None, 0, 0.1)",0.6877741140413192,0.8211520910527758
random forest,"(200, 'gini', 5, 4, 'sqrt', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 3, 1, 'log2', 0, 0.0001)",0.6903081674857858,0.8235077430442015
random forest,"(200, 'entropy', 1, 1, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 2, 2, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'entropy', 5, 3, None, 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'gini', 4, 1, None, 0, 0.0001)",0.7064565340692405,0.8211399569995298
random forest,"(225, 'log_loss', 2, 5, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 5, 4, None, 0, 0.01)",0.6815221665164105,0.8161268722939672
random forest,"(150, 'log_loss', 1, 4, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 5, 2, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 1, 4, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 3, 5, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 3, None, 0, 0.1)",0.6850751792865744,0.8187771763810572
random forest,"(175, 'log_loss', 3, 3, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 2, 4, 'log2', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 1, 2, 'log2', 0, 0.001)",0.691155359557095,0.816550481602262
random forest,"(225, 'entropy', 2, 1, 'sqrt', 0, 0.001)",0.6886094481203178,0.8142420904809871
random forest,"(250, 'entropy', 5, 4, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 1, 4, 'log2', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 4, 'log2', 0, 0.1)",0.6992433749400262,0.8310010287924122
random forest,"(175, 'gini', 2, 2, 'sqrt', 0, 0.0)",0.7086003809540193,0.8288316343493223
random forest,"(250, 'gini', 5, 5, None, 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 5, 4, None, 0, 0.01)",0.6872407409623855,0.8205331614270271
random forest,"(225, 'entropy', 3, 2, 'log2', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 5, 4, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 2, 1, None, 0, 0.001)",0.7138237520617279,0.828234222997764
random forest,"(250, 'entropy', 5, 5, 'log2', 0, 0.1)",0.7045335364332348,0.8338278152836619
random forest,"(250, 'gini', 2, 3, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 4, 5, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 4, None, 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 3, 2, None, 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 2, 1, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 3, 1, None, 0, 0.0001)",0.7162288093804029,0.829600609302733
random forest,"(200, 'log_loss', 1, 2, None, 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 5, 2, 'sqrt', 0, 0.01)",0.7035951756636992,0.8256790032430331
random forest,"(225, 'gini', 3, 1, 'sqrt', 0, 0.001)",0.6972285478948321,0.8205997111187209
random forest,"(250, 'log_loss', 4, 3, 'log2', 0, 0.1)",0.7045335364332348,0.8338278152836619
random forest,"(175, 'gini', 3, 5, None, 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 5, 3, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 2, 5, 'log2', 0, 0.0001)",0.7229878346754932,0.8353884205679795
random forest,"(225, 'gini', 1, 2, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 5, 5, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 3, 5, 'sqrt', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 4, 5, None, 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 3, 5, 'log2', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 5, 3, 'sqrt', 0.25, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 3, 5, 'log2', 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 3, 2, 'sqrt', 0, 0.0)",0.7022511791002574,0.8244677560306853
random forest,"(175, 'entropy', 4, 1, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 5, 5, 'log2', 0, 0.0001)",0.7229878346754932,0.8353884205679795
random forest,"(175, 'log_loss', 5, 5, 'sqrt', 0.5, 0.1)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'log_loss', 5, 1, 'log2', 0.25, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 3, 5, None, 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'entropy', 1, 4, 'sqrt', 0.5, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 2, 5, None, 0, 0.001)",0.6948166934403588,0.8194535208737393
random forest,"(150, 'log_loss', 1, 1, None, 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 1, 5, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 3, 3, 'log2', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 3, 3, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 3, 3, 'sqrt', 0, 0.0001)",0.718041862127222,0.8298984660684842
random forest,"(250, 'log_loss', 4, 2, 'sqrt', 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 2, 3, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'log_loss', 1, 2, 'log2', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 1, 5, None, 0.25, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 2, 3, 'log2', 0, 0.1)",0.7088069231165597,0.8366647442447621
random forest,"(150, 'log_loss', 2, 4, 'log2', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'log_loss', 5, 4, None, 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'entropy', 1, 4, 'log2', 0, 0.001)",0.7225327386469886,0.8346945782576441
random forest,"(250, 'entropy', 4, 4, None, 0, 0.001)",0.6993781775424599,0.8225979315324731
random forest,"(175, 'gini', 5, 5, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 2, 1, None, 0, 0.1)",0.6850751792865744,0.8187771763810572
random forest,"(175, 'entropy', 1, 5, 'log2', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'gini', 5, 2, 'log2', 0.25, 0.0)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'log_loss', 1, 5, None, 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(250, 'log_loss', 3, 5, None, 0, 0.01)",0.6862272669282358,0.8193447198279988
random forest,"(150, 'log_loss', 4, 2, 'sqrt', 0.25, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(175, 'gini', 5, 1, None, 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(150, 'entropy', 4, 5, 'sqrt', 0, 0.0001)",0.7149687202383033,0.828091392875545
random forest,"(250, 'log_loss', 3, 1, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 4, None, 0.5, 0.001)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'gini', 4, 2, 'sqrt', 0.5, 0.01)",0.4362982156734455,0.6811670095133241
random forest,"(200, 'entropy', 4, 4, 'sqrt', 0.5, 0.0001)",0.4362982156734455,0.6811670095133241
random forest,"(225, 'gini', 4, 2, 'sqrt', 0, 0.0)",0.7043432887877414,0.825237421575642
